Date,Ticker,Open,High,Low,Close,Volume,Return
2022-05-12,TSLA,128.06,132.05,127.21,131.55,2290302,0.03444208539749938
2022-05-13,TSLA,132.23,132.8,128.05,128.59,3692651,-0.022500950209046078
2022-05-16,TSLA,127.3,129.55,126.98,129.1,2424628,0.003966093786452962
2022-05-17,TSLA,128.37,128.86,125.61,126.35,2264205,-0.02130131680867542
2022-05-18,TSLA,126.31,134.31,125.54,132.98,2768420,0.05247328848436883
2022-05-19,TSLA,133.97,134.99,131.71,132.39,3938532,-0.0044367574071288995
2022-05-20,TSLA,133.42,135.95,133.11,134.65,2159961,0.01707077573834903
2022-05-23,TSLA,134.55,136.93,133.92,135.93,4714700,0.009506126995915354
2022-05-24,TSLA,135.04,137.01,135.01,135.93,4975850,0.0
2022-05-25,TSLA,135.45,137.75,134.46,137.4,3162382,0.01081438975943505
2022-05-26,TSLA,137.43,142.46,136.44,141.2,2746040,0.027656477438136706
2022-05-27,TSLA,140.67,143.93,139.75,143.16,3698983,0.013881019830028318
2022-05-30,TSLA,141.86,144.8,140.77,143.7,3013504,0.0037720033528918506
2022-05-31,TSLA,143.88,146.21,142.87,145.26,3147023,0.01085594989561578
2022-06-01,TSLA,145.47,151.18,145.11,150.9,1372739,0.0388269310202396
2022-06-02,TSLA,149.97,150.6,149.5,149.72,2972300,-0.007819748177601116
2022-06-03,TSLA,150.12,151.38,143.46,144.24,2972218,-0.0366016564253272
2022-06-06,TSLA,144.32,144.73,141.13,141.15,4121739,-0.02142262895174707
2022-06-07,TSLA,141.2,141.24,137.61,138.34,2394832,-0.019907899397803797
2022-06-08,TSLA,138.91,139.63,135.63,135.97,1363288,-0.017131704496168854
2022-06-09,TSLA,136.51,137.2,133.26,133.73,4772646,-0.016474222254909243
2022-06-10,TSLA,133.27,134.48,132.03,133.73,3271802,0.0
2022-06-13,TSLA,134.87,135.43,133.31,134.46,4075805,0.005458760188439493
2022-06-14,TSLA,134.85,136.24,134.16,135.17,3549950,0.005280380782388683
2022-06-15,TSLA,135.11,135.66,133.09,133.26,1707753,-0.014130354368572906
2022-06-16,TSLA,133.47,136.9,132.58,135.98,2628442,0.020411226174395836
2022-06-17,TSLA,135.52,137.61,134.89,137.5,2385846,0.011178114428592512
2022-06-20,TSLA,137.39,142.08,136.71,141.91,2594556,0.03207272727272725
2022-06-21,TSLA,142.13,144.84,141.21,144.39,4007184,0.017475864984849432
2022-06-22,TSLA,143.32,144.75,143.29,143.45,2062686,-0.006510146132003625
2022-06-23,TSLA,143.29,148.65,143.08,147.27,3438458,0.026629487626350867
2022-06-24,TSLA,148.14,149.12,147.23,148.15,2589631,0.0059754192978882514
2022-06-27,TSLA,148.12,152.0,147.54,150.59,2829566,0.016469794127573323
2022-06-28,TSLA,149.76,153.03,148.34,152.83,2959251,0.014874825685636583
2022-06-29,TSLA,153.91,155.37,152.43,152.53,1123799,-0.00196296538637708
2022-06-30,TSLA,153.43,153.91,152.02,152.92,3310265,0.0025568740575623305
2022-07-01,TSLA,152.86,153.06,151.29,152.59,3731012,-0.002157991106460755
2022-07-04,TSLA,153.14,153.33,149.18,150.07,4924881,-0.01651484369880074
2022-07-05,TSLA,149.16,150.1,142.67,143.71,3367210,-0.04238022256280394
2022-07-06,TSLA,143.66,143.82,141.36,141.78,2658517,-0.013429823951012554
2022-07-07,TSLA,142.32,142.55,141.91,142.42,4966951,0.004514035830159413
2022-07-08,TSLA,143.34,146.28,142.14,145.58,3484651,0.02218789495857343
2022-07-11,TSLA,145.84,148.62,145.81,147.97,4739121,0.01641709025965099
2022-07-12,TSLA,147.3,148.57,147.09,147.22,3833477,-0.005068594985470076
2022-07-13,TSLA,146.67,147.86,144.16,145.29,3111085,-0.013109631843499558
2022-07-14,TSLA,144.47,145.44,143.91,144.84,3937517,-0.00309725376832537
2022-07-15,TSLA,145.43,146.14,141.1,142.09,3559805,-0.01898646782656721
2022-07-18,TSLA,140.89,141.89,135.55,136.15,2914907,-0.041804490111900905
2022-07-19,TSLA,136.45,137.25,131.44,132.01,3474758,-0.030407638633859868
2022-07-20,TSLA,131.71,136.62,131.24,135.7,1887753,0.027952427846375194
2022-07-21,TSLA,135.89,141.12,135.4,140.81,4059377,0.03765659543109812
2022-07-22,TSLA,140.93,143.92,140.52,143.01,1977470,0.015623890348696712
2022-07-25,TSLA,144.05,144.98,142.71,142.91,4813197,-0.0006992518005733972
2022-07-26,TSLA,142.9,143.62,138.68,139.0,4317349,-0.027359876845567066
2022-07-27,TSLA,139.37,139.54,138.04,138.62,4461979,-0.0027338129496402575
2022-07-28,TSLA,139.28,141.27,139.27,140.39,4269290,0.012768720242389175
2022-07-29,TSLA,141.23,144.01,140.21,142.79,3997591,0.017095234703326412
2022-08-01,TSLA,142.31,146.19,141.98,144.83,4242381,0.014286714755935348
2022-08-02,TSLA,143.87,149.65,143.29,148.4,3581915,0.024649589173513675
2022-08-03,TSLA,148.67,155.58,148.43,154.25,3572306,0.039420485175202025
2022-08-04,TSLA,154.02,154.99,151.78,153.07,2326634,-0.007649918962722935
2022-08-05,TSLA,152.74,162.93,152.14,161.74,4692406,0.05664075259685131
2022-08-08,TSLA,162.56,162.6,154.9,155.28,2789270,-0.03994064548040066
2022-08-09,TSLA,155.15,155.6,151.63,152.95,1680689,-0.01500515198351371
2022-08-10,TSLA,152.49,154.89,151.18,153.63,1804223,0.004445897352075789
2022-08-11,TSLA,152.3,155.89,152.27,155.4,2022887,0.011521187268111799
2022-08-12,TSLA,152.98,155.63,151.61,154.91,3838606,-0.003153153153153232
2022-08-15,TSLA,154.02,154.67,153.37,153.45,2928491,-0.009424827319088558
2022-08-16,TSLA,155.27,161.31,154.08,160.29,4504342,0.04457478005865112
2022-08-17,TSLA,160.21,160.59,157.18,158.63,3414603,-0.010356229334331557
2022-08-18,TSLA,158.3,159.38,154.68,155.47,3753402,-0.019920569879594008
2022-08-19,TSLA,156.89,161.87,156.88,160.81,1660608,0.0343474625329645
2022-08-22,TSLA,160.96,164.17,159.5,163.62,1881383,0.01747403768422373
2022-08-23,TSLA,162.28,167.88,161.05,167.28,3473674,0.022368903557022257
2022-08-24,TSLA,165.94,169.64,164.79,168.02,4452366,0.004423720707795287
2022-08-25,TSLA,169.15,169.87,162.99,163.48,1303468,-0.027020592786573094
2022-08-26,TSLA,163.27,164.91,162.01,163.84,2847501,0.002202104232933877
2022-08-29,TSLA,163.81,165.01,158.71,158.96,2922927,-0.02978515625
2022-08-30,TSLA,159.7,159.84,158.25,159.81,2294634,0.005347257171615549
2022-08-31,TSLA,157.72,162.12,156.67,161.98,1928729,0.013578624616732204
2022-09-01,TSLA,161.22,165.96,160.95,165.54,1774956,0.0219780219780219
2022-09-02,TSLA,164.7,165.96,163.76,165.32,2611595,-0.0013289839313761487
2022-09-05,TSLA,166.16,168.58,166.07,167.88,1864497,0.015485119767723265
2022-09-06,TSLA,168.95,169.88,163.4,164.93,4607401,-0.0175720752918751
2022-09-07,TSLA,164.0,168.27,162.76,168.2,4231799,0.01982659310010293
2022-09-08,TSLA,168.07,171.98,167.1,170.55,1250340,0.013971462544589919
2022-09-09,TSLA,170.03,171.39,167.74,167.91,1008109,-0.015479331574318467
2022-09-12,TSLA,166.97,170.66,165.98,169.77,2337392,0.011077362872967678
2022-09-13,TSLA,169.43,173.92,167.88,173.56,4557413,0.02232432114036631
2022-09-14,TSLA,174.66,175.84,172.54,173.92,1994708,0.002074210647614594
2022-09-15,TSLA,174.0,174.02,169.45,171.14,4252841,-0.015984360625574956
2022-09-16,TSLA,170.84,171.95,170.79,171.84,1096183,0.004090218534533285
2022-09-19,TSLA,172.07,174.73,171.43,173.82,4243084,0.011522346368715075
2022-09-20,TSLA,173.53,173.56,169.49,171.02,2970173,-0.016108618110689088
2022-09-21,TSLA,171.68,172.21,167.55,167.66,2024362,-0.01964682493275649
2022-09-22,TSLA,167.72,170.71,166.88,169.49,1405381,0.01091494691637851
2022-09-23,TSLA,168.46,173.06,167.58,172.37,3671916,0.016992152929376392
2022-09-26,TSLA,173.12,180.2,171.72,179.87,2298743,0.043511051807159085
2022-09-27,TSLA,178.64,182.81,177.47,182.35,1360864,0.013787735586812566
2022-09-28,TSLA,181.97,181.99,177.19,178.03,1777207,-0.023690704688785313
2022-09-29,TSLA,178.33,186.6,177.19,185.39,2386628,0.04134134696399472
2022-09-30,TSLA,184.87,190.08,183.04,189.39,2377590,0.0215761367927072
2022-10-03,TSLA,190.75,192.59,181.06,181.89,4074362,-0.039600823697132914
2022-10-04,TSLA,181.85,183.57,176.92,178.23,2587307,-0.02012205178954307
2022-10-05,TSLA,180.17,181.93,176.3,176.57,3191377,-0.00931380800089765
2022-10-06,TSLA,174.89,180.37,173.17,179.62,1792010,0.01727360253723753
2022-10-07,TSLA,179.89,180.19,169.99,171.16,1336776,-0.04709943213450618
2022-10-10,TSLA,170.48,172.28,169.21,170.84,3143137,-0.001869595699929838
2022-10-11,TSLA,169.43,173.77,168.45,173.59,2883227,0.016096932802622366
2022-10-12,TSLA,172.12,172.54,163.76,163.84,3534547,-0.056166829886514225
2022-10-13,TSLA,163.93,167.45,163.58,166.37,3140795,0.01544189453125
2022-10-14,TSLA,167.29,170.99,167.1,169.33,2212558,0.017791669171124624
2022-10-17,TSLA,170.48,171.56,165.99,166.55,4997634,-0.016417646016653853
2022-10-18,TSLA,164.28,165.78,161.62,162.79,2488014,-0.022575803062143573
2022-10-19,TSLA,163.6,163.72,158.47,160.07,3839554,-0.01670864303704156
2022-10-20,TSLA,159.94,160.73,151.04,151.59,4767398,-0.052976822640094845
2022-10-21,TSLA,152.78,153.74,150.57,150.68,4104529,-0.006003034500956517
2022-10-24,TSLA,150.18,151.56,148.71,151.42,2601587,0.004911069816830205
2022-10-25,TSLA,150.29,150.46,146.53,147.8,1511131,-0.023907013604543503
2022-10-26,TSLA,148.24,152.0,147.3,150.75,3662913,0.019959404600811803
2022-10-27,TSLA,151.77,152.17,149.72,151.13,4075348,0.0025207296849087957
2022-10-28,TSLA,151.24,152.3,150.78,151.99,4846604,0.005690465162442981
2022-10-31,TSLA,151.96,153.17,150.39,150.85,3132204,-0.007500493453516777
2022-11-01,TSLA,150.46,153.17,149.96,153.16,3697181,0.015313225058004587
2022-11-02,TSLA,152.85,157.75,152.85,157.19,4358380,0.026312353094802843
2022-11-03,TSLA,157.47,157.7,155.83,155.99,1881836,-0.007634073414339304
2022-11-04,TSLA,156.17,158.58,154.81,158.44,2958917,0.015706135008654254
2022-11-07,TSLA,157.79,161.24,157.34,160.97,1003691,0.015968189851047754
2022-11-08,TSLA,161.33,163.57,160.84,162.4,1776733,0.008883642914828904
2022-11-09,TSLA,162.87,168.21,161.85,167.92,4945738,0.03399014778325116
2022-11-10,TSLA,167.29,168.32,164.43,165.57,1361491,-0.013994759409242441
2022-11-11,TSLA,165.57,166.33,163.49,164.26,4582783,-0.007912061363773648
2022-11-14,TSLA,163.69,164.36,161.59,161.78,4341130,-0.015098015341531656
2022-11-15,TSLA,160.99,165.23,159.84,164.21,4985899,0.015020398071455165
2022-11-16,TSLA,164.21,165.65,162.9,163.4,3625133,-0.0049327081176542276
2022-11-17,TSLA,164.27,165.79,160.06,161.21,1311088,-0.013402692778457737
2022-11-18,TSLA,162.37,168.25,162.17,166.65,4883909,0.03374480491284659
2022-11-21,TSLA,167.33,173.62,167.32,172.76,4946081,0.03666366636663665
2022-11-22,TSLA,173.53,173.64,170.09,171.71,1771594,-0.006077795786061491
2022-11-23,TSLA,171.46,172.99,165.45,167.1,3206421,-0.02684759187001351
2022-11-24,TSLA,167.9,173.76,167.47,173.42,4322656,0.03782166367444639
2022-11-25,TSLA,174.51,175.98,173.26,175.14,2257612,0.00991811786414476
2022-11-28,TSLA,176.43,177.2,175.11,176.7,3247636,0.008907159986296653
2022-11-29,TSLA,176.08,177.79,174.99,177.16,1707877,0.002603282399547213
2022-11-30,TSLA,178.2,179.41,173.61,174.41,2679750,-0.015522691352449769
2022-12-01,TSLA,175.1,175.95,171.39,173.05,3184897,-0.007797718020755573
2022-12-02,TSLA,173.26,176.83,172.21,175.49,4390752,0.014099971106616538
2022-12-05,TSLA,175.73,176.7,173.65,174.0,2964424,-0.008490512279902052
2022-12-06,TSLA,174.32,176.91,174.1,175.6,1857579,0.009195402298850519
2022-12-07,TSLA,175.25,175.97,175.13,175.73,1969023,0.0007403189066059745
2022-12-08,TSLA,176.3,177.92,172.09,172.11,3134377,-0.020599783759175927
2022-12-09,TSLA,172.82,178.03,172.27,177.77,2981606,0.032885945035151964
2022-12-12,TSLA,178.13,181.26,176.96,179.97,1094926,0.012375541429937575
2022-12-13,TSLA,178.67,182.89,177.44,181.25,2160680,0.007112296493860137
2022-12-14,TSLA,181.16,183.89,179.65,183.36,2344692,0.011641379310344924
2022-12-15,TSLA,182.31,182.56,176.52,176.87,4512439,-0.03539485165794076
2022-12-16,TSLA,177.35,178.4,173.53,175.22,2186316,-0.00932888562220846
2022-12-19,TSLA,175.46,176.03,169.91,169.95,4979765,-0.030076475288209115
2022-12-20,TSLA,170.49,172.13,169.2,170.46,2490207,0.0030008826125331733
2022-12-21,TSLA,172.04,173.57,170.22,171.66,1025382,0.007039774727208625
2022-12-22,TSLA,172.53,173.76,170.88,172.23,1756089,0.0033205173016428446
2022-12-23,TSLA,173.78,176.73,172.39,176.37,3078312,0.024037624107298372
2022-12-26,TSLA,175.2,175.47,170.57,171.18,2909770,-0.0294267732607586
2022-12-27,TSLA,170.39,171.37,167.8,168.53,3752018,-0.01548078046500767
2022-12-28,TSLA,167.34,170.99,166.8,170.01,3806442,0.00878181926066568
2022-12-29,TSLA,171.09,172.02,169.63,170.99,4411906,0.005764366801952914
2022-12-30,TSLA,169.61,169.64,166.3,166.58,3613831,-0.02579098192876772
2023-01-02,TSLA,167.53,171.68,166.2,170.65,1630708,0.024432705006603328
2023-01-03,TSLA,171.85,177.28,170.79,176.0,4839816,0.031350717843539266
2023-01-04,TSLA,176.47,178.67,175.77,177.59,4631934,0.009034090909090908
2023-01-05,TSLA,177.94,178.94,172.14,172.32,2814557,-0.029675094318373785
2023-01-06,TSLA,172.5,174.6,172.33,172.95,3693635,0.003655988857938608
2023-01-09,TSLA,174.07,175.19,173.49,174.22,4884749,0.007343162763804534
2023-01-10,TSLA,174.04,174.07,172.68,173.36,2490439,-0.00493628745264596
2023-01-11,TSLA,173.65,178.39,172.8,178.11,4132287,0.0273996308260267
2023-01-12,TSLA,178.1,178.78,176.83,177.79,3751423,-0.0017966425242829098
2023-01-13,TSLA,176.99,185.62,175.81,185.36,4700088,0.042578322740311814
2023-01-16,TSLA,184.82,190.13,183.08,188.36,4827917,0.016184721622788167
2023-01-17,TSLA,188.01,191.0,187.13,189.49,1368570,0.005999150562752131
2023-01-18,TSLA,190.8,194.95,190.36,193.08,4467384,0.018945590796348055
2023-01-19,TSLA,195.18,199.69,193.52,199.08,3105240,0.031075201988812973
2023-01-20,TSLA,200.13,204.0,199.91,202.76,1064519,0.018485031143258945
2023-01-23,TSLA,203.64,204.73,202.08,202.56,4402794,-0.000986387847701664
2023-01-24,TSLA,202.26,203.39,199.3,199.99,1119603,-0.012687598736176864
2023-01-25,TSLA,199.57,200.96,194.53,195.6,3023686,-0.021951097554877785
2023-01-26,TSLA,195.65,195.75,186.1,186.15,3037463,-0.04831288343558282
2023-01-27,TSLA,183.73,187.87,183.37,186.89,1754197,0.0039752887456352415
2023-01-30,TSLA,187.08,187.6,184.59,185.53,4542600,-0.007277007865589269
2023-01-31,TSLA,184.95,186.73,184.02,184.39,3857020,-0.006144558831455926
2023-02-01,TSLA,184.54,188.75,183.05,188.27,4408290,0.021042355876132346
2023-02-02,TSLA,187.51,189.29,186.47,187.94,1751033,-0.0017528018271631973
2023-02-03,TSLA,188.18,195.87,188.14,195.16,2674540,0.038416515909332816
2023-02-06,TSLA,195.06,195.32,192.79,193.02,4660495,-0.010965361754457836
2023-02-07,TSLA,192.93,193.9,188.13,189.37,1037509,-0.01890995751735569
2023-02-08,TSLA,189.08,189.39,184.11,184.7,1024777,-0.02466071711464335
2023-02-09,TSLA,185.6,188.84,184.65,187.46,3511166,0.014943151055766268
2023-02-10,TSLA,188.5,192.02,188.2,191.88,4451664,0.023578363384188616
2023-02-13,TSLA,191.75,193.11,188.68,189.69,4900740,-0.011413383364602847
2023-02-14,TSLA,190.06,190.66,185.59,185.75,2704178,-0.020770731192999103
2023-02-15,TSLA,185.6,192.99,184.72,191.53,2715124,0.031117092866756346
2023-02-16,TSLA,191.13,192.64,184.63,186.07,4908591,-0.02850728345428921
2023-02-17,TSLA,185.66,191.63,184.56,189.92,1844194,0.02069113774385989
2023-02-20,TSLA,191.02,192.57,187.15,187.84,2490146,-0.010951979780960297
2023-02-21,TSLA,188.27,191.29,187.52,189.43,3746432,0.00846465076660996
2023-02-22,TSLA,190.38,194.53,189.14,193.61,2362965,0.02206619859578729
2023-02-23,TSLA,193.96,196.5,192.92,195.55,1363500,0.010020143587624597
2023-02-24,TSLA,195.26,195.68,192.93,194.49,2100949,-0.005420608540015359
2023-02-27,TSLA,195.06,200.04,194.23,200.02,4180998,0.02843333847498597
2023-02-28,TSLA,199.99,202.11,198.85,201.27,3729884,0.006249375062493678
2023-03-01,TSLA,199.54,218.12,198.26,216.2,4191717,0.07417896358125886
2023-03-02,TSLA,214.21,215.12,207.08,208.93,3763451,-0.03362627197039769
2023-03-03,TSLA,209.35,209.99,200.48,201.85,4510891,-0.033886947781553656
2023-03-06,TSLA,202.72,207.76,202.28,205.97,4608295,0.020411196432994716
2023-03-07,TSLA,207.52,209.37,204.34,205.94,1180196,-0.00014565227945817494
2023-03-08,TSLA,204.88,211.24,203.83,209.31,4695266,0.016363989511508192
2023-03-09,TSLA,211.43,211.65,204.37,204.81,1149130,-0.02149921169557112
2023-03-10,TSLA,204.78,207.07,204.31,205.14,3609461,0.0016112494507103392
2023-03-13,TSLA,205.57,207.6,205.47,207.11,2762538,0.00960319781612573
2023-03-14,TSLA,205.71,206.31,203.32,204.97,1664358,-0.010332673458548713
2023-03-15,TSLA,205.18,207.49,203.73,206.02,3559377,0.005122700883056108
2023-03-16,TSLA,205.32,207.05,199.11,200.51,1543112,-0.02674497621590144
2023-03-17,TSLA,200.95,203.57,200.29,202.2,4670603,0.008428507306368793
2023-03-20,TSLA,200.96,209.72,200.18,208.14,1227016,0.02937685459940642
2023-03-21,TSLA,208.43,208.71,202.91,203.09,2275105,-0.02426251561449022
2023-03-22,TSLA,203.84,205.57,196.41,197.92,1957008,-0.02545669407651785
2023-03-23,TSLA,197.37,202.88,196.93,202.73,2023875,0.024302748585286915
2023-03-24,TSLA,202.49,204.12,196.77,197.5,4409313,-0.025797859221624808
2023-03-27,TSLA,197.81,202.11,196.57,200.92,3943120,0.017316455696202437
2023-03-28,TSLA,201.75,202.61,199.28,201.24,2880605,0.0015926737009757108
2023-03-29,TSLA,201.51,202.97,197.77,199.66,1801441,-0.007851321804810185
2023-03-30,TSLA,199.18,205.87,197.68,205.62,3265022,0.029850746268656803
2023-03-31,TSLA,205.34,211.59,204.93,209.54,2622281,0.019064293356677364
2023-04-03,TSLA,207.79,212.12,207.33,210.81,4680221,0.006060895294454527
2023-04-04,TSLA,209.41,211.43,201.31,201.84,1585207,-0.042550163654475615
2023-04-05,TSLA,200.88,205.09,200.4,204.82,4512146,0.014764169639318148
2023-04-06,TSLA,204.73,206.42,200.46,200.53,2668894,-0.02094522019334044
2023-04-07,TSLA,198.55,200.98,197.26,199.75,2640118,-0.0038896923153642904
2023-04-10,TSLA,200.79,201.34,199.65,199.88,4695434,0.0006508135168961093
2023-04-11,TSLA,199.2,208.7,198.76,207.56,1745947,0.03842305383229938
2023-04-12,TSLA,206.95,208.17,205.85,206.61,3494259,-0.004576989786085894
2023-04-13,TSLA,206.26,207.74,200.31,200.84,1073210,-0.027927012245293148
2023-04-14,TSLA,200.7,207.4,199.35,206.84,3534933,0.029874526986656047
2023-04-17,TSLA,206.3,210.74,204.27,209.95,2176709,0.015035776445561755
2023-04-18,TSLA,210.94,214.06,209.95,213.25,2943126,0.015718028101929127
2023-04-19,TSLA,213.3,221.89,212.26,219.71,3876814,0.03029308323563895
2023-04-20,TSLA,221.2,228.14,219.47,227.39,2050241,0.03495516817623212
2023-04-21,TSLA,225.24,226.41,222.99,223.45,3622344,-0.017327059237433495
2023-04-24,TSLA,224.18,224.75,216.59,217.35,2283648,-0.027299172074289557
2023-04-25,TSLA,219.32,221.55,217.71,221.12,1272474,0.017345295606165267
2023-04-26,TSLA,220.48,221.67,219.21,220.07,2048005,-0.004748552821997154
2023-04-27,TSLA,220.21,221.54,217.98,219.42,4557652,-0.002953605670922954
2023-04-28,TSLA,218.22,219.8,214.12,214.61,4506429,-0.021921429222495514
2023-05-01,TSLA,214.21,218.98,212.81,217.22,3013442,0.012161595452215623
2023-05-02,TSLA,216.26,219.38,215.15,219.08,4194026,0.008562747444986751
2023-05-03,TSLA,217.73,220.37,217.29,218.5,3896041,-0.002647434727040432
2023-05-04,TSLA,216.63,218.76,210.49,212.55,1197064,-0.027231121281464432
2023-05-05,TSLA,211.42,217.96,210.87,217.79,3454451,0.024653022818160286
2023-05-08,TSLA,218.96,220.12,216.85,219.02,4068423,0.00564764222416092
2023-05-09,TSLA,220.76,225.8,219.55,224.02,3570594,0.022828965391288536
2023-05-10,TSLA,224.05,225.2,213.33,214.71,2830590,-0.041558789393804085
2023-05-11,TSLA,215.52,216.51,214.17,215.06,4758821,0.0016301057239997974
2023-05-12,TSLA,215.33,216.24,210.29,212.09,3234662,-0.013810099507114315
2023-05-15,TSLA,213.89,213.92,211.33,212.35,3873784,0.0012258946673582294
2023-05-16,TSLA,211.5,216.97,210.0,216.46,1842141,0.01935483870967758
2023-05-17,TSLA,216.42,219.34,215.35,218.17,2396208,0.007899842927099554
2023-05-18,TSLA,218.36,220.4,216.69,218.36,2556712,0.0008708805060275715
2023-05-19,TSLA,218.84,220.84,216.73,218.52,2702495,0.0007327349331378574
2023-05-22,TSLA,219.32,220.04,210.27,211.81,1496105,-0.030706571480871303
2023-05-23,TSLA,211.56,212.13,207.6,208.08,4486010,-0.017610122279401286
2023-05-24,TSLA,207.48,213.93,206.94,212.85,2830020,0.02292387543252583
2023-05-25,TSLA,210.42,212.91,210.05,210.8,4138118,-0.009631195677707205
2023-05-26,TSLA,210.8,216.19,208.96,215.72,3113598,0.023339658444022637
2023-05-29,TSLA,215.31,220.16,214.56,219.39,4033817,0.017012794363063133
2023-05-30,TSLA,221.55,223.42,220.45,223.36,1367048,0.018095628788914908
2023-05-31,TSLA,223.14,226.47,221.07,224.96,1910848,0.007163323782234832
2023-06-01,TSLA,225.38,227.25,222.71,223.11,1355130,-0.008223684210526327
2023-06-02,TSLA,224.31,225.7,221.35,222.54,1663178,-0.0025547935995697824
2023-06-05,TSLA,221.71,225.56,220.73,225.51,3685650,0.01334591534106222
2023-06-06,TSLA,224.12,226.18,215.1,216.03,1381546,-0.042038047093255204
2023-06-07,TSLA,216.15,223.59,215.65,221.51,2054590,0.025366847197148434
2023-06-08,TSLA,222.19,222.6,219.37,219.41,4192479,-0.009480384632747918
2023-06-09,TSLA,217.8,219.9,215.82,219.14,1896881,-0.0012305729000501309
2023-06-12,TSLA,219.86,220.12,217.54,218.91,2026568,-0.0010495573605913133
2023-06-13,TSLA,219.72,221.45,216.69,218.84,2555787,-0.0003197661139280328
2023-06-14,TSLA,217.66,218.46,212.28,213.2,4972984,-0.025772253701334402
2023-06-15,TSLA,212.54,214.02,212.02,213.96,2610486,0.00356472795497198
2023-06-16,TSLA,216.15,218.62,216.05,216.61,2477103,0.012385492615442084
2023-06-19,TSLA,217.71,217.71,205.96,207.86,4918323,-0.040395180277918885
2023-06-20,TSLA,209.2,210.51,200.96,202.56,4421984,-0.0254979312999134
2023-06-21,TSLA,201.61,207.8,200.48,206.29,2330126,0.018414296998420232
2023-06-22,TSLA,205.53,210.68,203.81,209.32,4917529,0.014688060497358046
2023-06-23,TSLA,209.27,211.61,209.19,210.67,4344032,0.00644945537932351
2023-06-26,TSLA,210.48,210.99,205.97,207.9,3579551,-0.01314852613091555
2023-06-27,TSLA,208.32,212.53,207.88,210.98,3473023,0.014814814814814836
2023-06-28,TSLA,212.38,212.56,204.81,206.01,1454311,-0.02355673523556734
2023-06-29,TSLA,205.25,207.11,205.17,205.55,4555474,-0.0022329013154700483
2023-06-30,TSLA,207.47,208.83,198.63,200.28,4191800,-0.02563853077110201
2023-07-03,TSLA,200.23,201.16,199.61,199.73,4772767,-0.002746155382464588
2023-07-04,TSLA,199.49,201.33,194.58,195.72,2611016,-0.020077104090522213
2023-07-05,TSLA,193.3,199.0,191.85,198.77,2370709,0.015583486613529596
2023-07-06,TSLA,198.19,202.47,197.29,200.6,2838557,0.009206620717411962
2023-07-07,TSLA,200.54,200.84,197.86,198.41,4273506,-0.010917248255234324
2023-07-10,TSLA,197.16,204.81,195.57,202.83,4611434,0.022277102968600415
2023-07-11,TSLA,203.06,204.14,197.85,199.05,2393648,-0.018636296405857178
2023-07-12,TSLA,201.14,201.84,198.84,199.01,1319688,-0.0002009545340367902
2023-07-13,TSLA,198.67,200.12,194.85,196.67,4676260,-0.011758203105371567
2023-07-14,TSLA,197.16,199.86,196.5,199.68,1852167,0.01530482534194344
2023-07-17,TSLA,197.28,202.5,195.9,202.35,3683950,0.013371394230769162
2023-07-18,TSLA,203.99,207.95,202.37,207.72,2234552,0.026538176426982973
2023-07-19,TSLA,208.51,209.2,206.65,208.17,2382236,0.002166377816291032
2023-07-20,TSLA,208.53,209.53,195.41,195.95,3312666,-0.05870202238555022
2023-07-21,TSLA,195.99,196.75,193.41,194.36,2671724,-0.008114314876243811
2023-07-24,TSLA,193.71,200.75,193.15,200.55,2743487,0.031848116896480816
2023-07-25,TSLA,198.93,200.18,197.59,199.34,1516437,-0.006033408127648965
2023-07-26,TSLA,200.19,200.88,191.45,191.8,1786155,-0.037824821912310624
2023-07-27,TSLA,192.22,193.87,191.88,193.62,1368350,0.0094890510948904
2023-07-28,TSLA,194.85,196.32,193.05,195.74,2687589,0.010949282098956736
2023-07-31,TSLA,196.49,196.88,192.03,192.99,4954585,-0.014049249003780573
2023-08-01,TSLA,193.82,194.73,192.1,192.14,4992543,-0.004404373283589891
2023-08-02,TSLA,192.24,192.92,187.88,188.98,1513507,-0.0164463412095347
2023-08-03,TSLA,189.0,191.47,187.54,191.05,1236859,0.010953540057148992
2023-08-04,TSLA,191.24,192.6,190.83,191.36,1904831,0.0016226118817064261
2023-08-07,TSLA,190.8,192.58,186.8,186.99,1239422,-0.022836538461538436
2023-08-08,TSLA,188.4,190.12,186.9,187.05,1778874,0.0003208727739452133
2023-08-09,TSLA,187.04,187.58,183.33,184.4,4463963,-0.014167334937182585
2023-08-10,TSLA,184.87,191.16,184.83,189.88,1709128,0.029718004338394666
2023-08-11,TSLA,188.2,194.27,187.2,193.37,1354784,0.01838002949231088
2023-08-14,TSLA,193.55,195.35,192.62,193.0,4309085,-0.0019134302115115798
2023-08-15,TSLA,192.26,195.15,191.06,193.4,3651619,0.002072538860103723
2023-08-16,TSLA,193.82,198.8,193.8,197.42,4870095,0.020785935884177764
2023-08-17,TSLA,197.34,198.46,195.11,196.84,1332905,-0.002937898895755131
2023-08-18,TSLA,196.13,201.63,194.56,199.92,4811702,0.01564722617354186
2023-08-21,TSLA,200.39,206.16,199.43,205.93,4638122,0.03006202480992415
2023-08-22,TSLA,206.22,207.43,202.34,204.01,2945037,-0.009323556548341716
2023-08-23,TSLA,203.2,212.0,201.59,210.83,1508524,0.03342973383657677
2023-08-24,TSLA,210.81,217.68,208.79,216.65,3242239,0.027605179528530144
